City,Datetime,Text,BERT_Score
Canberra,2020-03-04 00:16:18+00:00,Deputy PM McCormack says Govt is “under the pump” re: economy due to bushfires and #coronavirus but they’re making sure they work with the states to get projects funded and going faster #auspol,3
Canberra,2020-03-04 00:18:14+00:00,Minister @AlanTudgeMP wants states and territories to let Govt know infrastructure projects they can get going in the next 3 to 6 months to stimulate economy to combat impacts of #coronavirus and bushfires #auspol,4
Canberra,2020-03-04 02:30:29+00:00,Coronavirus is not the villain: Australia’s economy was already on a precipice | Richard Denniss https://t.co/FdeagQ2B6h,1
Canberra,2020-03-04 03:32:35+00:00,"Today my office had a delicious lunch from one of Canberra’s great dumpling houses. Canberra’s Asian restaurants are struggling - please support them if you can! As reported by ACT Health Minister, @RachelSS_MLA, there are currently no cases of Coronavirus in the ACT. https://t.co/MZj2ECGu1H",1
Canberra,2020-03-04 05:45:28+00:00,"I'll start being really worried when people start panic buying the cherry ripes and Turkish delights from the chocolate aisle.

That's when you know there is a real crisis. #coronavirus #toiletpapergate",1
Canberra,2020-03-04 05:54:45+00:00,I look forward to a spate of deaths of people whose houses burn down when their stash of 4 years supply of #toiletpaper spontaneously combusts.  At least the #coronavirus didn't get them.,1
Canberra,2020-03-04 06:16:20+00:00,Ok Australia can we all calm the fuck down #coronavirus #toiletpapergate https://t.co/Gp51AkEIla,3
Canberra,2020-03-04 06:19:40+00:00,"""Coronavirus: Iran temporarily releases 54,000 inmates to avoid spread in its prisons"" #Coronavirus https://t.co/pXYDUQJTwQ",1
Canberra,2020-03-04 07:08:18+00:00,Coming up on @SkyNewsAust @MBA_Aust CEO @DenitaWawn talks to #Credlin and @EwinHannan about CFMMEU bullying and the risk Coronavirus poses to the nation’s $220 billion building &amp; construction industry #auspol https://t.co/PPUAj3PGEB,1
Canberra,2020-03-04 07:59:03+00:00,I have a little question for all those Australians who have been stocking up on toilet paper. Why??? #WTF #coronavirus #toiletpapergate,3
Canberra,2020-03-04 08:27:21+00:00,"The #coronavirus death toll is 2000 or so in China, the figure is definitely understated. But most of the public and the media just ignored the death and severe impact on other patients who cannot access medical care during the epidemic. The number can be 100 times higher.",2
Canberra,2020-03-04 08:40:54+00:00,"This #Coronavirus explainer from Norman Swan on @abc730 is just about the best thing I’ve seen from the media. 
Straightforward advice and facts. #auspol",5
Canberra,2020-03-04 08:54:52+00:00,"With the drought, bushfires &amp; coronavirus, we face some major economic challenges. But with annual GDP growth at 2.2%, today’s national accounts show the resilience of the Australian economy under the leadership of @ScottMorrisonMP @JoshFrydenberg &amp; @MathiasCormann @PatsKarvelas https://t.co/AE3N2wG1Lj",4
Canberra,2020-03-04 09:21:28+00:00,"Taking time out to give back to the Asian community by being a hungry, white ally. Not all heroes wear capes! #coronavirus #automaticstabilizers #chinatown https://t.co/Ko9Y2JxAyW",4
Canberra,2020-03-04 09:29:12+00:00,"China, the country puts the world on the edge of pandemic, claimed that the world owed China a ""thank you"". It reminds me the police asked me to express gratitude in the confession letter, because they only incarcerated me for a few hundred days rather than decades. https://t.co/sg3PE1uhMB",1
Canberra,2020-03-04 10:13:25+00:00,Toilet paper war begins in Sydney Suburb under the shadow of #coronavirus crisis. https://t.co/PHKMhpovT1,4
Canberra,2020-03-04 20:18:50+00:00,"Straightforward advice and facts  on #Coronavirus in this explainer from Norman Swan on @abc730 #auspol
👇🏻👇🏻👇🏻 https://t.co/IindwFuNSN",4
Canberra,2020-03-04 21:50:19+00:00,"Shaken, but not stirred... #Bond25 is delayed till November due to #Coronavirus. https://t.co/QttrjAkx6l",2
Canberra,2020-03-05 02:13:40+00:00,PM @ScottMorrisonMP says there will be an “intensive” workshop with aged care providers to discuss #coronavirus issues with similar discussion is happening with indigenous communities. Both identified as high risk should the outbreak escalate #auspol https://t.co/iJtDbeZ9w8,1
Canberra,2020-03-05 02:39:42+00:00,"South Korea added to Australia's #coronavirus travel ban list, restrictions for travellers from Italy
https://t.co/4zMosTGJtk",1
Canberra,2020-03-05 05:25:25+00:00,https://t.co/qbF2rvRwYL I recommend this to all the hoarders. You need it to really clean that #coronavirus away.,5
Canberra,2020-03-05 07:39:31+00:00,"@PetraFoxBNE No pasta at the Aldi near our incall in Canberra EXCEPT the pretty, bougie macaroni. So we got fancy pasta now 👌 #coronavirus",4
Canberra,2020-03-05 08:12:12+00:00,"My favs in regional Australia, I’m coming at you on WIN via @SkyNewsAust to chat the week in politics, coronavirus, economy and more very shortly 💁‍♀️📺 #auspol https://t.co/T7mSx3Vufb",5
Canberra,2020-03-05 11:46:19+00:00,"Multiple airlines and trains are cancelled in China, it suggest the #coronavirus epidemic might escalate again. https://t.co/hwstoYbG9g",1
Canberra,2020-03-05 12:40:20+00:00,"Coronavirus: Cases rise in Europe as global death toll exceeds 3,200 #Coronavirus https://t.co/LyYNRnSV4U",1
Canberra,2020-03-05 12:43:19+00:00,Be Smart &amp; inform yourself about #coronavirus,5
Canberra,2020-03-05 12:55:14+00:00,"If coronavirus wasn’t a global human tragedy, this idiocy could be laughibly farcical. But clowns like Trump and his cigar store Indian henchman, Pence, are making critical decisions involving a life-threatening pandemic without any clue of what they are doing.. https://t.co/KuC41yxC3Z",1
Canberra,2020-03-05 12:55:14+00:00,"If coronavirus wasn’t a global human tragedy, this idiocy could be laughibly farcical. But clowns like Trump and his cigar store Indian henchman, Pence, are making critical decisions involving a life-threatening pandemic without any clue of what they are doing.. https://t.co/KuC41yxC3Z",1
Canberra,2020-03-05 14:09:38+00:00,"California declares emergency over coronavirus as death toll rises in U.S.

https://t.co/YmagiP4mmL",1
Canberra,2020-03-05 18:51:06+00:00,This is urgent: Tell @Amazon and @Uber to stop forcing their drivers to work sick! #Coronavirus https://t.co/L0PF6YiYLZ,1
Canberra,2020-03-05 19:58:57+00:00,"Coronavirus COVID-19 is being called a pandemic by insurers, making travel insurance policies void https://t.co/viJ0rkFtnH",1
Canberra,2020-03-05 19:58:57+00:00,"Coronavirus COVID-19 is being called a pandemic by insurers, making travel insurance policies void https://t.co/viJ0rkFtnH",1
Canberra,2020-03-05 22:58:10+00:00,"#EXCLUSIVE A public health advertising blitz reminding people to practice good hygiene, seek medical care and isolate themselves if they become sick will be fast tracked to combat #coronavirus panic. #auspol 
@dailytelegraph https://t.co/p83UpTh4Yf",1
Canberra,2020-03-05 22:58:24+00:00,Maybe this is the pandemic we had to have to work out that we don’t actually have to travel so much... https://t.co/6924sYJtQ8,1
Canberra,2020-03-05 23:40:09+00:00,@GraceflLady @crossmark75056 @greggutfeld @oliverdarcy You will be safe from the coronavirus because Tweetybird Trump has a hunch.,4
Canberra,2020-03-06 05:07:50+00:00,SO sad to have to cancel some overseas workshops. 😢 My heart is heavy. Thinking of everyone affected directly and indirectly by the coronavirus.,1
Canberra,2020-03-06 08:40:57+00:00,"Can't get hand sanitiser?

Wash your hands, with soap and water, like you have just run your fingers through @realDonaldTrump’s hair. #coronavirus #CoronavirusOutbreak #dementia45",1
Canberra,2020-03-06 13:39:26+00:00,@FocusNewsNow The far more serious question is why on earth does anyone watch this rubbish??? #auspol #coronavirus,1
Canberra,2020-03-06 19:48:42+00:00,The banner says it all. “President Trump fuels coronavirus confusion”. https://t.co/EG9bTsubfx,1
Canberra,2020-03-06 20:23:00+00:00,Coronavirus: charities rally to help older people in self-isolation https://t.co/PMbSP8PabN,5
Canberra,2020-03-06 21:43:40+00:00,"Usando la etiqueta de @LucyPN #HoyTeCuentoQue la guerra por el papel tualé comenzó en Australia 

De alguna manera a alguien se le ocurrió que nos quedaríamos sin papel higiénico porque la mayoría es importado de China, y con la crisis del coronavirus la producción ha bajado",1
Canberra,2020-03-06 21:43:45+00:00,"Las compras nerviosas de pasta, enlatados, sopas de sobre... y lego 

Sí, Lego. Me imagino que estarán planeando armar legos mientras dura el Apocalipsis del coronavirus 🙄",1
Canberra,2020-03-07 01:28:41+00:00,"While the coronavirus epidemic appears to have reached a plateau in China, it is gaining momentum elsewhere in the world, and that could give Beijing an opportunity to show what it has to offer, analysts say. https://t.co/JpBeS5P1GO",3
Canberra,2020-03-07 08:50:27+00:00,We should give them a city lockdown. https://t.co/fK6nHZQHKa,1
Canberra,2020-03-07 11:09:50+00:00,COVID-19 will kill people you know. #coronavirus #Covid_19 https://t.co/uXJCV1ktSj,5
Canberra,2020-03-07 13:45:43+00:00,"On coronavirus, Prime Minister Scott Morrison is set to be tested in circumstances different but comparable to the GFC https://t.co/VCKIj3uCqu of course not labor’s economic record is responsible for the 30 year’s morrinson a unable too @ much Rudd",2
Canberra,2020-03-07 19:35:10+00:00,Why the US is so vulnerable to coronavirus outbreak https://t.co/A6YVdcj1G5,1
Canberra,2020-03-07 23:59:19+00:00,St John Baptist Anglican Church in Canberra cancells Eucharist and recommends people to spare handshaking over #coronavirus concern.,5
Canberra,2020-03-08 00:12:33+00:00,https://t.co/L240z0hz7i Uber says it will compensate drivers diagnosed with coronavirus,4
Canberra,2020-03-08 00:15:37+00:00,"About 70 people were trapped after a hotel being used as a #coronavirus quarantine facility in the Chinese city of Quanzhou collapsed.

https://t.co/BbHV06yS3L",1
Canberra,2020-03-08 01:12:39+00:00,"NSW Health has confirmed an elderly man who tested positive for COVID-19 died in a Sydney hospital, making him the third person with coronavirus to die in Australia.
https://t.co/UNidISgBVb",1
Canberra,2020-03-08 01:15:06+00:00,Why don’t conversations between the media and politicians from both sides relating to public health response to Coronavirus NOT include Nursing? We are good at this stuff PLEASE include us!!@kylieward @acnp_national @acn_tweet @PCNAust @jsam_1967 @peterjenkin @nursehelms,1
Canberra,2020-03-08 01:17:26+00:00,"WHO made a Chinese version recommendation for #coronavirus to please Chinese dictator, after it was aware by people, the shameless @WHO revised its English to be consistent with its Chinese version. https://t.co/NlGRwE2RxX",1
Canberra,2020-03-08 05:57:28+00:00,"Sadly, the percentage of morons in Australia is pretty well the same as elsewhere in the world... #wtf #toiletpaperwars #coronavirus https://t.co/ARXwYjGhPz",2
Canberra,2020-03-08 07:54:43+00:00,Italian government announces lockdown for parts of northern Italy due to coronavirus  https://t.co/kbFl1flzsC,1
Canberra,2020-03-08 07:54:43+00:00,Italian government announces lockdown for parts of northern Italy due to coronavirus  https://t.co/kbFl1flzsC,1
Canberra,2020-03-08 13:21:42+00:00,"@MikeCarlton01 The fact that they have been sitting on their hands watching the Australian economy slow since late last year, still not much dobe about recovery from bush fires and now, 3 months into Covid19 and still no plan. It's already too late. And when they react it'll be too little.",2
Canberra,2020-03-08 13:29:56+00:00,@claya1 @zulianita48 Igual estamos en Australia con lo del coronavirus,1
Canberra,2020-03-08 14:02:44+00:00,"@realDonaldTrump Perfect? You slashed funding to the CDC, fired the entire pandemic response team, have a dire lack of testing kits, incorrectly stated it’s been contained, underestimated the mortality rate based on a hunch and initially claimed it was all a hoax... #Covid19usa #WTF #TrumpVirus",1
Canberra,2020-03-08 15:07:29+00:00,"A massive difference in the nature and scope of assessment and response in countries like #Taiwan and #Singapore    on the one hand, and #Japan and the #US on the other. #COVID19 https://t.co/3uulZw91jC",2
Canberra,2020-03-08 17:06:40+00:00,"@AndrewW89846090 @AusIndiMedia Incompetent all the time. Words ""under pressure"" superfluous. Two more years,  two more long summers with LNP rolling disaster machine. I want to close my eyes and ears when I think about LNP  #coronavirus human fall out and #economiccrisis weren't we just ""back in the black""?",1
