City,Datetime,Text,DistilBERT_Label,DistilBERT_Score,BERT_Label,BERT_Score
Canberra,2020-03-05 22:58:10+00:00,"#EXCLUSIVE A public health advertising blitz reminding people to practice good hygiene, seek medical care and isolate themselves if they become sick will be fast tracked to combat #coronavirus panic. #auspol 
@dailytelegraph https://t.co/p83UpTh4Yf",NEGATIVE,0.993986249,Mostly Negative,1
Canberra,2020-03-05 22:58:24+00:00,Maybe this is the pandemic we had to have to work out that we don’t actually have to travel so much... https://t.co/6924sYJtQ8,NEGATIVE,0.995245755,Mostly Negative,1
Canberra,2020-03-05 23:40:09+00:00,@GraceflLady @crossmark75056 @greggutfeld @oliverdarcy You will be safe from the coronavirus because Tweetybird Trump has a hunch.,POSITIVE,0.944886386,Slightly Positive,4
Canberra,2020-03-06 05:07:50+00:00,SO sad to have to cancel some overseas workshops. 😢 My heart is heavy. Thinking of everyone affected directly and indirectly by the coronavirus.,NEGATIVE,0.998571992,Mostly Negative,1
Canberra,2020-03-06 08:40:57+00:00,"Can't get hand sanitiser?

Wash your hands, with soap and water, like you have just run your fingers through @realDonaldTrump’s hair. #coronavirus #CoronavirusOutbreak #dementia45",NEGATIVE,0.993999243,Mostly Negative,1
Canberra,2020-03-06 13:39:26+00:00,@FocusNewsNow The far more serious question is why on earth does anyone watch this rubbish??? #auspol #coronavirus,NEGATIVE,0.997125804,Mostly Negative,1
Canberra,2020-03-06 19:48:42+00:00,The banner says it all. “President Trump fuels coronavirus confusion”. https://t.co/EG9bTsubfx,NEGATIVE,0.995745599,Mostly Negative,1
Canberra,2020-03-06 20:23:00+00:00,Coronavirus: charities rally to help older people in self-isolation https://t.co/PMbSP8PabN,NEGATIVE,0.993477225,Mostly Positive,5
Canberra,2020-03-06 21:43:40+00:00,"Usando la etiqueta de @LucyPN #HoyTeCuentoQue la guerra por el papel tualé comenzó en Australia 

De alguna manera a alguien se le ocurrió que nos quedaríamos sin papel higiénico porque la mayoría es importado de China, y con la crisis del coronavirus la producción ha bajado",NEGATIVE,0.977912068,Mostly Negative,1
Canberra,2020-03-06 21:43:45+00:00,"Las compras nerviosas de pasta, enlatados, sopas de sobre... y lego 

Sí, Lego. Me imagino que estarán planeando armar legos mientras dura el Apocalipsis del coronavirus 🙄",NEGATIVE,0.943099201,Mostly Negative,1
Canberra,2020-03-07 01:28:41+00:00,"While the coronavirus epidemic appears to have reached a plateau in China, it is gaining momentum elsewhere in the world, and that could give Beijing an opportunity to show what it has to offer, analysts say. https://t.co/JpBeS5P1GO",POSITIVE,0.98926276,Neutral,3
Canberra,2020-03-07 08:50:27+00:00,We should give them a city lockdown. https://t.co/fK6nHZQHKa,NEGATIVE,0.996798456,Mostly Negative,1
Canberra,2020-03-07 11:09:50+00:00,COVID-19 will kill people you know. #coronavirus #Covid_19 https://t.co/uXJCV1ktSj,NEGATIVE,0.995582044,Mostly Positive,5
Canberra,2020-03-07 13:45:43+00:00,"On coronavirus, Prime Minister Scott Morrison is set to be tested in circumstances different but comparable to the GFC https://t.co/VCKIj3uCqu of course not labor’s economic record is responsible for the 30 year’s morrinson a unable too @ much Rudd",NEGATIVE,0.980666459,Slightly Negative,2
Canberra,2020-03-07 19:35:10+00:00,Why the US is so vulnerable to coronavirus outbreak https://t.co/A6YVdcj1G5,NEGATIVE,0.99570173,Mostly Negative,1
Canberra,2020-03-07 23:59:19+00:00,St John Baptist Anglican Church in Canberra cancells Eucharist and recommends people to spare handshaking over #coronavirus concern.,NEGATIVE,0.861781001,Mostly Positive,5
Canberra,2020-03-08 00:12:33+00:00,https://t.co/L240z0hz7i Uber says it will compensate drivers diagnosed with coronavirus,NEGATIVE,0.98441273,Slightly Positive,4
Canberra,2020-03-08 00:15:37+00:00,"About 70 people were trapped after a hotel being used as a #coronavirus quarantine facility in the Chinese city of Quanzhou collapsed.

https://t.co/BbHV06yS3L",NEGATIVE,0.998766541,Mostly Negative,1
Canberra,2020-03-08 01:12:39+00:00,"NSW Health has confirmed an elderly man who tested positive for COVID-19 died in a Sydney hospital, making him the third person with coronavirus to die in Australia.
https://t.co/UNidISgBVb",NEGATIVE,0.980923891,Mostly Negative,1
Canberra,2020-03-08 01:15:06+00:00,Why don’t conversations between the media and politicians from both sides relating to public health response to Coronavirus NOT include Nursing? We are good at this stuff PLEASE include us!!@kylieward @acnp_national @acn_tweet @PCNAust @jsam_1967 @peterjenkin @nursehelms,POSITIVE,0.980266929,Mostly Negative,1
Canberra,2020-03-08 01:17:26+00:00,"WHO made a Chinese version recommendation for #coronavirus to please Chinese dictator, after it was aware by people, the shameless @WHO revised its English to be consistent with its Chinese version. https://t.co/NlGRwE2RxX",NEGATIVE,0.994444549,Mostly Negative,1
Canberra,2020-03-08 05:57:28+00:00,"Sadly, the percentage of morons in Australia is pretty well the same as elsewhere in the world... #wtf #toiletpaperwars #coronavirus https://t.co/ARXwYjGhPz",NEGATIVE,0.999382734,Slightly Negative,2
Canberra,2020-03-08 13:21:42+00:00,"@MikeCarlton01 The fact that they have been sitting on their hands watching the Australian economy slow since late last year, still not much dobe about recovery from bush fires and now, 3 months into Covid19 and still no plan. It's already too late. And when they react it'll be too little.",NEGATIVE,0.999537587,Slightly Negative,2
Canberra,2020-03-08 13:29:56+00:00,@claya1 @zulianita48 Igual estamos en Australia con lo del coronavirus,NEGATIVE,0.972724199,Mostly Negative,1
Canberra,2020-03-08 14:02:44+00:00,"@realDonaldTrump Perfect? You slashed funding to the CDC, fired the entire pandemic response team, have a dire lack of testing kits, incorrectly stated it’s been contained, underestimated the mortality rate based on a hunch and initially claimed it was all a hoax... #Covid19usa #WTF #TrumpVirus",NEGATIVE,0.999580204,Mostly Negative,1
Canberra,2020-03-08 15:07:29+00:00,"A massive difference in the nature and scope of assessment and response in countries like #Taiwan and #Singapore    on the one hand, and #Japan and the #US on the other. #COVID19 https://t.co/3uulZw91jC",POSITIVE,0.995905161,Slightly Negative,2
Canberra,2020-03-08 17:06:40+00:00,"@AndrewW89846090 @AusIndiMedia Incompetent all the time. Words ""under pressure"" superfluous. Two more years,  two more long summers with LNP rolling disaster machine. I want to close my eyes and ears when I think about LNP  #coronavirus human fall out and #economiccrisis weren't we just ""back in the black""?",NEGATIVE,0.996572375,Mostly Negative,1
Canberra,2020-03-08 20:45:10+00:00,Hoping for some clear and scientific plans from our government ASAP. #coronavirus #auspol,NEGATIVE,0.994538248,Neutral,3
Canberra,2020-03-09 00:14:18+00:00,While there are jokes aplenty about panic buying toilet paper there are no laughs about panic selling on the #ASX #coronavirus,NEGATIVE,0.999598563,Slightly Negative,2
Canberra,2020-03-09 00:36:52+00:00,"Another school in Sydney reports #coronavirus cases, the national talley rises to 81. https://t.co/6q5OiLDuFX",NEGATIVE,0.980564892,Mostly Negative,1
Canberra,2020-03-09 00:48:32+00:00,The past 24 hours development on #coronavirus via @Reuters https://t.co/lVanMxnkZv,NEGATIVE,0.996042848,Mostly Positive,5
Canberra,2020-03-09 08:33:52+00:00,@phbarratt If #ScottyFromMarketing blames Coronavirus for the recession it will be interesting to see if other developed economies also go into recession.,NEGATIVE,0.993551016,Slightly Negative,2
Canberra,2020-03-09 08:35:29+00:00,A beautiful event that miraculously took place between the height of Australian wildfires and global pandemic 😊 Thank you for travelling to Canberra! https://t.co/0nKz3OZ366,POSITIVE,0.999771774,Mostly Positive,5
Canberra,2020-03-09 09:12:10+00:00,During our troubled summer Canberra residents rallied and were supportive of each other but the Coronavirus seems to have bewtiched us. Please think of the frailer members of our city when you are at the supermarket. Some of us are struggling with the basics #CanberraDay,NEGATIVE,0.995696425,Slightly Negative,2
Canberra,2020-03-09 10:20:03+00:00,@DavidSantoro1 They had that pandemic beaten... then came that damned asteroid!,NEGATIVE,0.998805165,Mostly Negative,1
Canberra,2020-03-09 12:08:24+00:00,"Just realised Canberra is the only #Coronavirus free state/territory in Australia.
https://t.co/aaNT5A3Sfh https://t.co/47YqRBue3H",NEGATIVE,0.985580981,Neutral,3
Canberra,2020-03-09 12:34:34+00:00,"Ayer dije que no lo iba a hacer, pero hoy fui al automercado y sentí esa cosita chimba al ver los anaqueles vacíos. Los australianos se están preparando para una crisis por el coronavirus... estas fueron mis compras nerviosas 🥺  hilo 👇 https://t.co/2Hxf3AyEq1",NEGATIVE,0.988331735,Mostly Negative,1
Canberra,2020-03-09 12:44:09+00:00,"Is the US emerging as the major risk to global health with their totally inadequate response to #coronavirus , the prevalence of conspiracy theories and lack of trust in facts and expertise? #realDonaldTrump is leading them into a disastrous situation",NEGATIVE,0.999781311,Mostly Negative,1
Canberra,2020-03-09 13:15:21+00:00,"It's a dangerous time to be campaigning, especially if you're in your late seventies #coronavirus #Election2020",NEGATIVE,0.995206058,Mostly Negative,1
Canberra,2020-03-09 16:24:41+00:00,RACGP - Chief Medical Officer coronavirus update https://t.co/v3PQSoXY6c,NEGATIVE,0.995045543,Slightly Positive,4
Canberra,2020-03-09 19:56:07+00:00,"#Narrative for #GPs in #coronavirus outbreak. 
https://t.co/05ePKoglzJ",NEGATIVE,0.995349228,Slightly Positive,4
Canberra,2020-03-09 20:57:41+00:00,"NSW Chief Health Officer Dr Kerry Chant says authorities are investigating a virus “cluster” that links outbreaks at the Dorothy Henderson Lodge aged-care home, Ryde Hospital, the ADF, St Patrick’s and Epping Boys High School #coronavirus @dailytelegraph https://t.co/uYm99HvBVG",NEGATIVE,0.98102963,Mostly Negative,1
Canberra,2020-03-09 21:03:38+00:00,Espero que Bruno Bucciarati no se contagie de Coronavirus. Imagínense que ya no pueda hacer poses de JoJo's 🥺😔,NEGATIVE,0.983724117,Mostly Negative,1
Canberra,2020-03-09 21:07:53+00:00,"@ABarrMLA I heard from our AHN student (who is still in China) that there is a case of covid19 in Lena Hall, but I see no notification on my usual social media sites.   Can you provide any information?",NEGATIVE,0.999442637,Mostly Negative,1
Canberra,2020-03-09 21:22:17+00:00,@ACTHealth hi. Our AHN student (still in China) has advised us that he is aware of a possible covid19 case in Lena hall ANU.  I haven’t seen anything about this.  Can you provide further information?,NEGATIVE,0.994909227,Mostly Negative,1
Canberra,2020-03-09 21:38:12+00:00,"PM @ScottMorrisonMP says business need to support their workers with paid leave if they need to take time off during #coronavirus crisis be they “full-time, part-time, casual” #auspol @dailytelegraph",NEGATIVE,0.987796366,Mostly Negative,1
Canberra,2020-03-09 23:52:38+00:00,Ante la alerta por COVID-19 (coronavirus) te compartimos las medidas de prevención que debes tomar en tu casa y lugar de trabajo. https://t.co/0Io40Bel2m,NEGATIVE,0.983132184,Mostly Positive,5
Canberra,2020-03-10 04:45:24+00:00,"Meanwhile, in Australia. #coronavirus #Australia https://t.co/pZ7wmkLzcn",NEGATIVE,0.986739635,Mostly Negative,1
Canberra,2020-03-10 06:54:05+00:00,Talk about relevance deprivation syndrome. #rudd #coronavirus https://t.co/7MI91P2LUe,NEGATIVE,0.981477857,Mostly Negative,1
Canberra,2020-03-10 09:19:01+00:00,"@PoliticusSarah @politicususa Yep, that’ll help to stop it’s spread... #coronavirus #TrumpLiesAboutCoronavirus #WTF",NEGATIVE,0.998377085,Mostly Negative,1
Canberra,2020-03-10 09:23:14+00:00,"@MDWidlake @oraesque Isn’t it sad that so many need to be educated on how to wash hands effectively. Water, soap, it really isn’t that hard. Oh, and avoid bat soup... #coronavirus",POSITIVE,0.609242201,Slightly Negative,2
Canberra,2020-03-10 10:58:09+00:00,"Unless the killer is coronavirus, this PR person picked the wrrroonnnggg week to pitch 😂 🔪 https://t.co/yW6bUYNtOV",NEGATIVE,0.998527408,Mostly Negative,1
Canberra,2020-03-10 11:30:42+00:00,"#BREAKING NSW Health confirms 6 new cases of #coronavirus

Confirmed cases: 61
Cases under investigation: 1,008
Cases tested and excluded: 9,096
Total: 10,165

@dailytelegraph",NEGATIVE,0.921226382,Mostly Negative,1
Canberra,2020-03-10 11:31:56+00:00,Several of the new NSW #coronavirus cases are people recently returned from the US @dailytelegraph https://t.co/odQ5wftlq6,NEGATIVE,0.994175553,Mostly Negative,1
Canberra,2020-03-10 21:31:30+00:00,@LawCanberra @UCIGPA pandemic management guide from the snail in the bottle https://t.co/CNAt4Tt9UI,NEGATIVE,0.994136095,Slightly Positive,4
Canberra,2020-03-10 22:37:13+00:00,"Larry on the Morning Show on Coachella being postponed due to Coronavirus....
""I wouldn't have thought it's the first time someone caught something at Coachella.""
BOOM
😜",NEGATIVE,0.986613691,Mostly Negative,1
Canberra,2020-03-10 23:29:28+00:00,PM @ScottMorrisonMP giving #coronavirus update. Says just under $1bn of govt’s $2.4bn emergency health package expected to be spent in the next 3 months as city’s ramps up #auspol @dailytelegraph https://t.co/RfmYo4Fhj1,NEGATIVE,0.997673333,Mostly Negative,1
Canberra,2020-03-10 23:29:50+00:00,"PM @ScottMorrisonMP “we have a world class health system, that is one of our great advantages” he says of Australia’s ability to respond to the #coronavirus @ScottMorrisonMP",POSITIVE,0.997745931,Mostly Positive,5
Canberra,2020-03-10 23:53:11+00:00,"Three people returning from the US test positive to coronavirus in Victoria
https://t.co/3S3fyOtEMy",NEGATIVE,0.9949857,Mostly Negative,1
Canberra,2020-03-10 23:59:24+00:00,A race is on to order extra ventilators for NSW hospitals and the Morrison government will spend $2.4 billion on fever clinics and free telehealth consults for patients in isolation. Latest on the @dailytelegraph #coronavirus blog https://t.co/4mtcbH2d7c,NEGATIVE,0.99508059,Mostly Positive,5
Central Coast,2019-08-17 08:08:54+00:00,"This’s amazing tweeter, the modern age of #Ababeel, where you can’t lockdown like Kashmiris, it will keep on showering rocks on India, correct your direction towards humanity!!",POSITIVE,0.999623656,Mostly Positive,5
Central Coast,2020-01-04 04:00:33+00:00,Is this true @tegangeorge or are you in lockdown? https://t.co/x44nZeSOoR,NEGATIVE,0.987353206,Mostly Negative,1
Central Coast,2020-01-25 00:53:06+00:00,"Sorry people, the coronavirus isn't the portent of the world ending, my wife trying on dresses twice is... FYI, she doesn't try things on EVER and hasn't worn a dress in so many years than I'm not allowed to say",NEGATIVE,0.958631337,Mostly Negative,1
